0.06825361179729021,0,0,0,0,4.272022948619737,0,0,0,0,0,0,0,0,0,0.05491937146719767,0,0,0,0,0.054244424942603016,0,0,0,0,0,0,0,0,0.04724456388325896,0,0,0,0,0,0,0,0.035289566717994346,0,0.12336261375188344,0,0.09020933563537786,0,0,0,0,0,0,0,0.03613123472191458,0.054119931803054896,0,0,0,0,0,0,0,0,0,0.054060312831606054,0,0,0,0,0.07396739500152737,0,0,0,0,0,0,0,0,0.04055169325810898,0,0,0,0.06076486146032219,0,0,0.04885332342433958,0,0,0,0,0,0,0.0952830968786038,0,0,0,0,0,0,0.04264940560633498,0,0,0
0.06637527494219164,0,0,0,0,4.3254443606723925,0,0,0,0,0,0,0,0,0,0.0535406204706209,0,0,0,0,0.05388525310966341,0,0,0,0,0,0,0,0,0.09342331562270673,0,0,0,0,0,0,0,0,0,0.11310728786796295,0,0.08674710623347273,0,0,0,0,0.04778969164588535,0,0,0,0.04692462136599864,0,0,0,0,0,0.0544495624207998,0,0,0,0.05321850042202296,0,0,0,0,0.07353813208513221,0,0,0,0,0,0,0,0,0.0407533401023279,0,0,0,0.06017908283598409,0,0,0.04778969164588535,0,0,0,0,0,0,0.08000228254221561,0,0,0,0,0,0,0.04778969164588535,0,0,0
0.06877113866967305,0,0,0,0,4.457086023311305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1363948216851647,0,0,0,0,0,0,0,0,0.15995694854560163,0,0,0,0,0,0,0,0,0,0.13563317988343357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13550355568410463,0,0,0,0,0,0,0,0,0,0,0,0,0.11259759711049219,0,0,0,0,0,0,0,0,0,0.15995694854560163,0,0,0,0,0,0,0,0,0,0
0.07110756972111554,0,0,0,0,4.187882544824124,0.13289879772685367,0,0,0,0,0,0.06773039934953767,0,0,0,0,0,0,0,0.09015589315776935,0,0,0,0,0,0,0,0,0.10362662635615644,0,0,0,0,0,0,0,0,0,0.0776937314872939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07812950531632003,0,0,0,0,0,0,0,0,0,0,0,0,0.06773039934953767,0,0,0,0,0,0,0,0,0,0.09061598592913551,0,0,0,0,0,0,0,0,0,0
0.07750785799566287,0,0,0,0,4.165554027413525,0,0,0,0,0,0.053971345273154066,0,0,0,0.030194336959245463,0,0,0,0,0.039994952625902434,0,0,0,0,0,0,0,0,0.035071765018012416,0,0,0,0,0,0,0,0,0,0.10876796743757904,0,0.07503206000241101,0,0,0,0,0,0,0,0,0.06406732193298831,0,0,0.03962920957463424,0,0.034641031520764455,0,0,0,0,0.035157912359318214,0,0,0,0,0.049389486830798864,0,0,0,0,0,0,0,0.05955725913049628,0.03962219879305,0,0,0,0.06825168625481814,0,0,0.02659420165058246,0,0,0,0,0,0,0.06458365452011808,0,0,0,0.03453479021847078,0,0,0.02635440947780472,0,0,0
0.0652537938252224,0,0,0,0,4.333137465029207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1363948216851647,0,0,0,0,0,0,0,0,0.15995694854560163,0,0,0,0,0,0,0,0,0,0.13563317988343357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13550355568410463,0,0,0,0,0,0,0,0,0,0,0,0,0.11259759711049219,0,0,0,0,0,0,0,0,0,0.15995694854560163,0,0,0,0,0,0,0,0,0,0
0.07083254909341866,0,0,0,0,4.315997132060976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1363948216851647,0,0,0,0,0,0,0,0,0.15995694854560163,0,0,0,0,0,0,0,0,0,0.13563317988343357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13550355568410463,0,0,0,0,0,0,0,0,0,0,0,0,0.11259759711049219,0,0,0,0,0,0,0,0,0,0.15995694854560163,0,0,0,0,0,0,0,0,0,0
0.06557671577434424,0,0,0,0,4.446066978897003,0,0,0,0,0,0.032023942186332074,0,0,0,0.02936888460287504,0,0,0,0,0.02140804247812357,0,0,0.02140804247812357,0,0.026448834540561225,0,0,0,0,0,0,0,0.023330509142027035,0,0,0,0,0,0.09172328774159628,0,0.060189044023129364,0.03965441656406548,0.03827155576608553,0.03145171163005639,0,0,0,0,0,0.040256205386215195,0.026798831081472407,0.027033079809710286,0.031539344632563235,0,0.034669294605651275,0,0,0,0,0.02350008660999725,0,0,0,0,0.021677691041480214,0,0,0,0,0,0,0,0.029259001785323306,0.024550022314591892,0,0,0.017909636910998346,0.03459702657881016,0,0,0.03304800007634561,0,0,0,0,0,0.023412443516463148,0.0744187299119684,0,0,0,0.025803246743518582,0,0,0.024238611505819276,0.020867929792885584,0,0
0.06525839305922293,0,0,0,0,4.315827094825058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1363948216851647,0,0,0,0,0,0,0,0,0.15995694854560163,0,0,0,0,0,0,0,0,0,0.13563317988343357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13550355568410463,0,0,0,0,0,0,0,0,0,0,0,0,0.11259759711049219,0,0,0,0,0,0,0,0,0,0.15995694854560163,0,0,0,0,0,0,0,0,0,0
0.06591834488830196,0,0,0,0,4.286368421599105,0,0,0,0.05573269082435609,0,0,0,0,0,0.048247769701439326,0,0,0,0,0.0557656315439862,0,0,0,0,0,0,0,0,0.0557656315439862,0,0,0,0,0,0,0,0,0,0.11829410802621135,0,0.07189892770611013,0,0,0,0,0,0,0,0,0.08718317445535778,0,0,0,0,0,0,0,0,0,0.05598104043611736,0,0,0,0,0.07900704005503731,0,0,0,0,0,0,0,0,0,0,0,0,0.10216114109088109,0,0,0,0,0,0,0,0,0,0.09538852864604494,0,0,0,0.055497541745017545,0,0,0,0,0,0
